Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty
7,3,1950,29.604294118904093,11.593638264715105,1,27
8,3,1950,29.830952015472008,9.065391004489001,1,20
9,3,1950,32.38670210703588,9.575549457252297,1,20
10,3,1950,20.426223349505705,14.291188926773783,1,38
11,3,1950,22.722337482413284,10.087395795125284,1,39
12,3,1950,27.37630416853981,6.428919050933711,1,25
13,3,1950,16.189805574805362,8.556883904149258,1,31
14,3,1950,19.478083302857748,10.260825396304872,1,37
15,3,1950,23.33793103540645,19.222582452092304,1,38
16,3,1950,23.339848017671475,8.51949798548228,1,31
17,3,1950,23.120861525091044,11.139253831458923,1,30
18,3,1950,25.519679561391776,5.852144066816692,1,36
19,3,1950,29.912107815000873,4.095245606168211,1,33
20,3,1950,30.498297979435566,13.27631865361299,1,36
21,3,1950,20.540525939236176,12.850404036928165,1,28
22,3,1950,31.914711672303277,11.934564191711603,1,22
23,3,1950,27.609938648026986,15.986299324289856,1,21
24,3,1950,27.968725709420625,6.680103359623947,1,21
25,3,1950,26.809479428640998,12.337838027626237,1,27
26,3,1950,36.296544753454256,9.788714241696786,1,20
27,3,1950,17.409856502249333,0.5347758723793774,1,36
28,3,1950,17.296014927776877,10.316309971001658,1,24
29,3,1950,21.536147117124656,15.689134328152255,1,26
30,3,1950,17.879695455087344,7.53340058318903,1,23
31,3,1950,26.606404523967004,9.380347783167341,1,30
1,4,1950,26.31980154477896,6.851790454554937,1,24
2,4,1950,32.47242272245684,-0.3499251250676636,1,42
3,4,1950,21.03306301333419,8.810596258505074,1,24
4,4,1950,21.804569255439365,22.48883797201709,1,39
5,4,1950,23.45493515476439,1.6199809683501165,1,27
6,4,1950,30.718338824136914,9.05971860103256,1,27
7,4,1950,25.186165219429533,16.51375166386676,1,23
8,4,1950,25.7097658166039,8.403357914274524,1,20
9,4,1950,21.35971140585796,14.197582290204572,1,29
10,4,1950,24.6087726780078,19.168963724045433,1,20
11,4,1950,28.486864120672237,1.312853811673282,1,39
12,4,1950,24.506985660107585,3.498022984450958,1,38
13,4,1950,18.985525984686603,10.997825572426121,1,37
14,4,1950,21.7379570880649,8.045233124061994,1,35
15,4,1950,25.49093345417625,14.527449765947555,1,33
16,4,1950,24.447296713837638,15.100863558578999,1,32
17,4,1950,30.589993036974505,15.32124841470091,1,26
18,4,1950,29.453310263181628,13.860018796777396,1,30
19,4,1950,36.51958348841971,4.699920886392263,1,55
20,4,1950,20.50054436983886,10.646209067366156,1,38
21,4,1950,31.28285700144152,11.48373598198092,1,22
22,4,1950,26.243249007269974,6.226347135861757,1,38
23,4,1950,24.571950507560793,13.552699499844262,1,21
24,4,1950,24.41212603508295,11.865600803696378,1,30
25,4,1950,28.444763432985656,-1.705541614894404,1,21
26,4,1950,34.80499007603271,11.972991898413671,1,35
27,4,1950,15.208641952473842,7.410186569337361,1,26
28,4,1950,23.075600954093623,10.47175794658537,1,26
29,4,1950,28.075672774935825,20.33471752119941,1,29
30,4,1950,21.401978057241035,5.935035057229613,1,37
31,4,1950,26.92938566683781,9.964046284044196,1,28
1,5,1950,19.21322370404573,8.438538744371533,2,64
2,5,1950,27.60199789979344,15.705249731510193,1,25
3,5,1950,20.08650159841177,5.979201420290738,1,28
4,5,1950,32.56193102790786,3.26580465182799,1,50
5,5,1950,24.961441045636356,15.877448184338533,1,23
6,5,1950,21.579945511313916,18.29775398094936,1,24
7,5,1950,30.392895507318258,7.406329672469706,1,21
8,5,1950,22.79538683853704,8.598222524077455,1,37
9,5,1950,23.542973343814865,14.020359621264737,1,20
10,5,1950,20.3032307369499,11.677264624607528,1,29
11,5,1950,30.93481644088967,4.214131018408875,1,49
12,5,1950,24.02291398209043,3.6770228089949173,1,36
13,5,1950,23.43748902847861,14.071238530869886,1,36
14,5,1950,28.49228574553668,10.018854445431346,1,27
15,5,1950,30.637364400323648,23.924665324118386,1,23
16,5,1950,29.152943049328027,15.218147944005839,1,36
17,5,1950,30.152869759224284,15.124411800147309,1,36
18,5,1950,23.661332315530167,4.359943342649966,1,32
19,5,1950,16.948782699921512,17.15300948986107,1,24
20,5,1950,20.872346774803034,6.4987908124829605,1,23
21,5,1950,26.68447586090339,13.133377570389499,1,30
22,5,1950,27.243594410538776,-1.4078183650032976,1,23
23,5,1950,17.53855395718216,15.49950574586705,1,20
24,5,1950,23.232841256214005,1.917629056744838,1,22
25,5,1950,37.004990302573596,24.063726736092782,1,31
26,5,1950,30.111516015416868,17.53937957784053,1,29
27,5,1950,26.584524017221675,13.51467563543968,1,21
28,5,1950,16.438724425910365,11.821398991290309,1,21
29,5,1950,27.699762160833714,-1.2563059368999276,1,39
30,5,1950,25.22082705368343,-1.3161247606051756,1,39
31,5,1950,17.76732650218306,14.001489746700138,1,32
1,6,1950,25.971033220437103,5.162513008805679,1,38
2,6,1950,33.74136758245489,11.523798856299411,1,32
3,6,1950,32.599974303828866,18.597946537080972,1,25
4,6,1950,26.248841671030814,13.096561820986768,1,37
5,6,1950,30.40366638436488,16.73073187058028,1,20
6,6,1950,24.34946522903148,10.469766146927844,1,20
7,6,1950,24.12536580207561,16.878729656971903,1,24
8,6,1950,29.97889679389242,10.502926253332527,1,37
9,6,1950,20.14447714777758,11.574086022579118,1,36
10,6,1950,25.03983136824911,15.442864595542762,1,30
11,6,1950,19.82874819813774,10.574711526791244,1,36
12,6,1950,23.02385508672823,4.202897418000435,1,29
13,6,1950,20.795079945651885,7.523468995965245,1,34
14,6,1950,17.86024262143266,12.669315542224112,1,27
15,6,1950,27.287078031104954,5.176939931331358,1,27
16,6,1950,17.648502947446076,16.653614364726327,1,36
17,6,1950,24.12020591709637,15.057308615946162,1,31
18,6,1950,27.315651646593036,11.395478821962268,1,23
19,6,1950,25.972678078631233,19.098687306062338,1,25
20,6,1950,13.561800370212048,7.242629374036692,1,37
21,6,1950,25.210595487111732,10.604314188525349,1,25
22,6,1950,25.775912979531316,6.839954718477114,1,39
23,6,1950,25.445333571973887,1.9730304885225642,1,23
24,6,1950,14.917966861001199,7.302726833127493,1,29
25,6,1950,30.063575093441344,1.288314400053407,1,41
26,6,1950,31.59568438150788,5.587905907250407,1,21
27,6,1950,27.25608286469332,1.7840250963014128,1,25
28,6,1950,28.857029743384228,15.147194143913836,1,26
29,6,1950,22.988875914282417,2.334922437498629,1,31
30,6,1950,24.089161940534765,11.054294281943982,1,35
31,6,1950,32.56664041286602,12.76566032103792,1,36
1,7,1950,25.62480446394184,7.093944093946702,1,24
2,7,1950,16.727043867645897,3.072849403871226,1,22
3,7,1950,21.57912316777037,12.915421370606973,1,26
4,7,1950,38.481120262817896,9.630376668597924,2,53
5,7,1950,23.517374084716536,12.568877450556815,1,37
6,7,1950,24.43649175739312,4.958675773962056,1,23
7,7,1950,24.89871332737898,7.138296672768622,1,22
8,7,1950,16.836827368827525,2.16116137845773,1,37
9,7,1950,31.461674813534334,5.306190464410088,1,24
10,7,1950,18.33894172702749,0.1568765510698995,1,22
11,7,1950,30.79490214073639,17.47057966212474,1,31
12,7,1950,31.430643556866105,14.358867452203036,1,33
13,7,1950,29.57382211643776,7.478136134050423,1,26
14,7,1950,16.59390892252783,5.55514320952275,1,23
15,7,1950,14.75024940747129,16.290132171256413,1,22
16,7,1950,32.82256302303749,14.09217751947255,1,34
17,7,1950,28.476829333303137,11.618127567819505,1,39
18,7,1950,13.152065473866985,14.32026150248824,1,23
19,7,1950,29.901618586076047,7.962822087803936,1,39
20,7,1950,29.213617856075945,16.9648834775,1,31
21,7,1950,23.691772771445496,9.088776081050286,1,34
22,7,1950,25.225296178613192,4.175687518033761,1,27
23,7,1950,26.067400244550843,3.9571317313338934,1,20
24,7,1950,23.50363822030114,13.54253842298908,1,38
25,7,1950,30.39098651857119,-2.7959233317204824,1,57
26,7,1950,24.341128684019637,6.378450069971509,1,34
27,7,1950,19.757193058506523,12.859455740828144,1,33
28,7,1950,21.609871092177748,16.489228953255495,1,21
29,7,1950,18.494599146338807,13.764838140700359,1,26
30,7,1950,24.855272358575036,1.4128376427196851,1,39
31,7,1950,20.352162398502596,10.16229025830039,1,20
1,8,1950,27.052351452186855,4.15534822167663,1,36
2,8,1950,16.979001890079594,15.075290638826445,1,20
3,8,1950,27.26890956317842,0.8512979449773432,1,35
4,8,1950,25.647938507894523,11.273273535672976,1,32
5,8,1950,20.97186746230316,4.408440378391839,1,27
6,8,1950,13.744858537759663,1.5713794460801562,1,32
7,8,1950,19.30098772286613,13.9247876062025,1,36
8,8,1950,22.93821780006519,0.9484651486242317,1,20
9,8,1950,25.86438073248143,2.824490949312101,1,30
10,8,1950,23.902294858343932,4.579816896640327,1,22
11,8,1950,22.602585371513715,5.792716643496533,1,27
12,8,1950,24.533357999437637,7.676572880300664,1,30
13,8,1950,17.247853274582596,12.086594105159177,1,26
14,8,1950,17.970185418660503,7.049711770652301,1,29
15,8,1950,22.125854785991788,9.89624207726128,1,28
16,8,1950,26.041508167534268,12.304617076744233,1,35
17,8,1950,28.025600420410832,14.47777992775662,1,23
18,8,1950,36.26253162900113,5.00666893071339,1,27
19,8,1950,21.720029100580696,16.210642475032287,1,24
20,8,1950,28.382303661808116,8.089955222110898,1,25
21,8,1950,29.940126279416326,2.102064026045718,1,28
22,8,1950,20.716232938227108,12.146766155376955,1,22
23,8,1950,21.56350481421668,9.412627267909443,1,35
24,8,1950,26.627700153343984,11.925648707158329,1,31
25,8,1950,20.40997615090477,11.262483135384363,1,33
26,8,1950,30.66370610338455,12.495831022357763,1,27
27,8,1950,30.17204943240759,5.0189367981446695,1,24
28,8,1950,31.443669485398743,9.14072412201657,1,25
29,8,1950,24.433622790296102,16.69224024896544,1,36
30,8,1950,25.861429943078736,14.549143512476574,1,38
31,8,1950,26.434522440016732,-1.6029713789537077,1,26
1,9,1950,27.360564494573342,5.5981622716141,1,39
2,9,1950,20.72747564153219,12.78388066271435,1,39
3,9,1950,23.146479983897734,5.271921022218543,1,23
4,9,1950,32.22471138161046,14.880137349306064,1,24
5,9,1950,37.70026460933167,6.579253304032708,1,30
6,9,1950,27.84233106279231,8.150419630908292,1,38
7,9,1950,31.86324507815372,5.371137329799389,1,33
8,9,1950,22.28106526272048,12.844490468568132,1,39
9,9,1950,15.271484584180206,5.436082529323541,1,27
10,9,1950,25.462672405257152,3.1236479485451767,1,21
11,9,1950,28.30608873451491,13.122537394896598,1,22
12,9,1950,21.73436747127255,12.148833247597155,1,35
13,9,1950,22.8309720035398,9.346037095534117,1,26
14,9,1950,35.583955107418376,1.9456079827503316,1,50
15,9,1950,28.702348406489513,9.595497629300542,1,23
16,9,1950,17.488017153091437,1.1116652263314677,1,32
17,9,1950,23.254383557713716,19.394516757322037,1,23
18,9,1950,18.38623969249491,11.637380124630562,1,30
19,9,1950,23.26875276176345,6.026818394642506,1,24
20,9,1950,15.141941175888498,14.963723842243345,1,27
21,9,1950,25.160021404156076,11.056441419630161,1,20
22,9,1950,26.17410762974366,20.66076705285222,1,35
23,9,1950,25.62005638957698,14.551979144100745,1,28
24,9,1950,20.714995552220522,13.945613424580557,1,39
25,9,1950,24.434670472625267,8.452036179295684,1,33
26,9,1950,32.44997284934168,12.45549687602078,1,33
27,9,1950,20.984293063291858,7.6783115428225415,1,27
28,9,1950,23.377167588247463,11.416440892339503,1,21
29,9,1950,25.91962747170155,8.072551198121959,1,38
30,9,1950,25.016828303398086,12.144131113672207,1,23
31,9,1950,31.166143644683654,5.559641825719014,1,27
1,10,1950,19.885478687112702,15.820012441818594,1,24
2,10,1950,22.473208413677952,5.921042290030144,1,20
3,10,1950,17.963548275023037,8.576314648897956,1,24
4,10,1950,30.857581329708488,10.367349368221594,1,31
5,10,1950,19.811599354892106,9.940459753084669,1,20
6,10,1950,24.478282542526536,5.059990287531328,1,31
7,10,1950,21.049985057798256,9.918727817117398,1,31
8,10,1950,26.780027972772313,12.874359260545605,1,21
9,10,1950,24.723944370263915,12.322315308244063,1,35
10,10,1950,24.172146495129294,17.295695413915134,1,22
11,10,1950,19.914764606388125,4.55314581813758,1,35
12,10,1950,23.619003882761856,10.042228130191283,1,21
13,10,1950,27.240976422116564,18.480907864140804,1,25
14,10,1950,28.35285225155455,6.462471512447116,1,21
15,10,1950,19.83957640428003,13.742724057334597,1,37
16,10,1950,24.87210676734681,7.105381503083565,1,33
17,10,1950,29.444900560022834,18.477309164172762,1,26
18,10,1950,28.063041876344357,9.049067475383929,1,24
19,10,1950,22.504916810029087,10.106756119217742,1,34
20,10,1950,20.40443277565028,10.96376924532608,1,21
21,10,1950,23.03985286844187,9.822842551199804,1,29
22,10,1950,16.837883489660083,9.664329226927391,1,22
23,10,1950,24.7101489898987,2.1272650468469614,1,24
24,10,1950,32.56036225125677,16.524912349342557,1,25
25,10,1950,28.97587682015409,11.804290646303562,1,28
26,10,1950,21.21064569787417,9.74957952857589,1,20
27,10,1950,18.571075608216947,13.733480258118735,1,31
28,10,1950,20.70513805777829,5.5052892176723205,1,28
29,10,1950,13.360262192840697,18.815936840894853,1,38
30,10,1950,34.50525694051749,5.6334113808254385,1,24
31,10,1950,22.51663041197845,9.030224876673415,2,69
1,11,1950,24.945325593162377,8.362873059862114,1,20
2,11,1950,22.337550403954662,13.225276367299385,1,32
3,11,1950,28.375666518092125,14.569451650406958,1,37
4,11,1950,24.209550096241614,8.807942410484797,1,35
5,11,1950,20.737070764146765,10.114798778039757,1,36
6,11,1950,24.514461800412313,10.967393142132574,1,28
7,11,1950,32.10304241078382,7.213625574715329,1,35
8,11,1950,20.89071915870091,13.08346742240108,1,31
9,11,1950,22.474934956611847,11.93050326976244,1,31
10,11,1950,23.719827023502063,14.590201436102287,1,34
11,11,1950,14.114919598425262,11.835177695497432,2,64
12,11,1950,27.35216572423241,11.557235357770777,1,25
13,11,1950,25.470571781188028,11.910191601585614,1,28
14,11,1950,18.400221251785602,5.942557277804291,1,30
15,11,1950,25.50278210607831,17.503283815200664,1,36
16,11,1950,18.42785619995142,21.6064528976612,1,27
17,11,1950,24.210587706800062,11.07176417968573,1,22
18,11,1950,23.939182432017653,3.9144659977823446,1,23
19,11,1950,19.588697295320145,6.897068629782151,1,34
20,11,1950,30.770920152470097,10.862522082464329,1,21
21,11,1950,21.2595287274946,6.812419381290722,1,20
22,11,1950,20.100145031653575,11.361010973206456,1,39
23,11,1950,28.912208235139914,15.219755963508732,1,24
24,11,1950,17.148858075521808,12.422870756015262,1,28
25,11,1950,20.52036473220299,16.01037102987027,1,26
26,11,1950,24.910372639159355,17.45072476416608,1,27
27,11,1950,23.887614948785398,5.705400460961642,1,29
28,11,1950,21.186549063757447,6.458936118287854,1,34
29,11,1950,21.79495419266837,16.330206064664534,1,22
30,11,1950,18.171099052128326,15.912438254765032,1,27
31,11,1950,24.499898723537754,11.241922028796564,1,39
1,12,1950,31.623640203826653,13.535187563827463,1,23
2,12,1950,29.652042480555583,9.123417988364901,1,28
3,12,1950,27.984480666184098,12.317078528098566,1,30
4,12,1950,23.909915581630493,12.298285587608149,1,33
5,12,1950,37.97212293884076,7.979838530745314,1,30
6,12,1950,26.92707852531789,10.909688027839882,1,31
7,12,1950,27.0724642986739,6.570903513234913,1,25
8,12,1950,18.31693400143063,8.291638615331443,1,27
9,12,1950,29.8034669923033,16.64531423269841,1,34
10,12,1950,20.239053809241046,15.902341339626386,1,21
11,12,1950,23.777963019989503,12.248063061386283,1,28
12,12,1950,29.026115460431726,18.991640977840504,1,34
13,12,1950,22.805970970774556,6.06369502321863,1,37
14,12,1950,26.93364952416752,14.553697126236536,1,35
15,12,1950,34.65277379271838,7.95814658958185,1,30
16,12,1950,25.22567007716005,21.69812403010029,1,32
17,12,1950,24.689524556108328,10.008992917704916,1,22
18,12,1950,25.17821648757781,9.956156503948977,1,36
19,12,1950,32.96385377208742,8.707136841616144,1,31
20,12,1950,21.22528640253036,14.618812944654199,1,20
21,12,1950,29.544947189427738,17.35386454567294,1,39
22,12,1950,19.96584123850508,18.407883581336637,1,31
23,12,1950,24.36935914603538,8.75706717548841,1,28
24,12,1950,31.011470738004906,18.030673692223967,1,21
25,12,1950,26.82924393958429,16.489126334867926,2,69
26,12,1950,27.403446476519637,10.061546474471948,1,30
27,12,1950,26.378003369920282,17.175246933945772,1,39
28,12,1950,26.202821631735546,12.085489291571427,1,32
29,12,1950,23.32839374912626,8.06273008146116,1,20
30,12,1950,25.83320515506387,10.000035913541508,1,21
31,12,1950,25.985480123426868,12.957615703276055,1,31
1,1,1951,28.14987287066256,8.554125462699574,2,57
2,1,1951,21.188510781016838,11.306569474507727,1,20
3,1,1951,28.452145121915244,13.983360541823357,1,31
4,1,1951,23.995048853262315,4.128370463135252,1,22
5,1,1951,35.07030077459234,8.466171119864978,1,24
6,1,1951,23.47631759582546,7.084326880194662,1,35
7,1,1951,17.62337506631546,3.7435222472641403,1,22
8,1,1951,16.842397588789353,4.6611368890191915,1,20
9,1,1951,20.31059884424274,12.16553976575672,1,37
10,1,1951,22.250990209582216,1.2514361269183016,1,30
11,1,1951,20.801684324333518,14.022525487808462,1,37
12,1,1951,28.819854652679275,3.655597571322618,1,31
13,1,1951,24.00800551589977,10.470961501550732,1,29
14,1,1951,16.75047962463722,12.566954174535201,1,26
15,1,1951,28.376906814890265,11.767700533033427,1,21
16,1,1951,30.151711157122023,7.485297230546647,1,28
17,1,1951,28.47018134969128,20.053066682972187,1,35
18,1,1951,23.719973356748007,12.713542218194625,1,30
19,1,1951,17.370073764694936,10.360994449076166,1,36
20,1,1951,25.80779633619084,17.817023725144647,1,29
21,1,1951,25.031786826918328,13.943850971258588,1,31
22,1,1951,27.809592486225508,-3.151237947800185,1,36
23,1,1951,22.91261325057483,4.512516726148776,1,31
24,1,1951,27.321045556749926,16.179819261575812,1,21
25,1,1951,26.621358192065017,16.484214951211737,1,33
26,1,1951,33.79402838564528,8.796707940100156,1,37
27,1,1951,28.769957334892396,15.326577460489974,1,21
28,1,1951,26.032982308756182,19.154305747052206,1,27
29,1,1951,29.417558787650613,6.6559708245798745,1,39
30,1,1951,32.16676251440996,12.091990056545963,1,23
31,1,1951,28.157770272353826,13.91870904847435,1,25
1,2,1951,29.238650389162565,9.80106354823325,1,22
2,2,1951,24.60249606167534,7.377960390386157,1,21
3,2,1951,25.63832549733139,-4.8082516451347885,1,24
4,2,1951,26.96559431179908,19.305432905770964,1,30
5,2,1951,26.112315820043033,9.558122384004225,1,23
6,2,1951,32.301754731006824,17.46510735244724,1,20
7,2,1951,19.842587698423714,2.850043706572758,1,27
8,2,1951,25.05966328420643,14.050208771398975,1,37
9,2,1951,17.955819289870245,10.873329777720743,1,32
10,2,1951,19.624968830127166,5.471379827168354,1,32
11,2,1951,30.371382676835925,10.407832070614186,1,20
12,2,1951,27.98453240623977,5.063566532711738,1,38
13,2,1951,21.674255719795283,9.269072363110737,1,37
14,2,1951,24.312595915387064,12.95335229556032,1,38
15,2,1951,32.39170979342264,15.983866511670776,1,38
16,2,1951,35.747872674336435,9.548780751671247,1,24
17,2,1951,23.957732350743466,11.679062194331449,1,32
18,2,1951,24.067876585651945,13.168019107089265,1,25
19,2,1951,32.89432597208244,6.022497249733545,1,25
20,2,1951,29.151868808201208,17.52930639800128,1,28
21,2,1951,35.63451174891111,17.396371045577226,1,38
22,2,1951,25.082281513868747,6.95518334139569,1,24
23,2,1951,27.945866340011115,21.91746584280503,1,23
24,2,1951,23.502847911733838,7.2017064172680945,1,33
25,2,1951,24.529200378077004,14.586639363412408,1,25
26,2,1951,28.651758951885096,15.522892367857382,1,20
27,2,1951,28.10308975897155,17.178555747189925,1,27
28,2,1951,20.967176055688427,20.08106708720667,1,31
29,2,1951,24.483043384722304,7.771920137322767,1,30
30,2,1951,19.269997867462784,10.235330473292468,1,28
31,2,1951,22.58732474303745,7.402880937286048,1,31
1,3,1951,25.57549713305732,11.57170351657744,1,35
2,3,1951,22.499551549761023,16.014258559786533,1,29
3,3,1951,24.388335498875467,11.053073266056767,1,29
4,3,1951,24.151208530487573,9.3293360861579,1,27
5,3,1951,27.293360136321656,5.971521781900676,1,21
6,3,1951,22.66324358714163,12.830813885913727,1,37
7,3,1951,24.70405731848203,16.666635994068386,1,24
8,3,1951,33.2425200513409,2.249929053209261,1,54
9,3,1951,21.85542950643623,5.519328342543687,1,26
10,3,1951,29.163253697322393,11.63533104560511,1,24
11,3,1951,29.225731636825458,13.773691750427787,1,32
12,3,1951,28.60851271576315,13.616084954427606,1,33
13,3,1951,24.91535383444108,6.006695737437173,1,31
14,3,1951,28.11932754669261,9.155864006600982,1,36
15,3,1951,24.918365699733155,0.13900671347653137,1,33
16,3,1951,24.567580896653713,3.0199729540845315,1,31
17,3,1951,32.80226671889306,9.64925816150647,1,28
18,3,1951,20.539042539363518,12.159827657195137,1,31
19,3,1951,17.24984677820172,8.730228226468245,1,29
20,3,1951,31.96259224717136,15.18792833525317,1,38
21,3,1951,24.92342974331591,7.991733008576773,1,25
22,3,1951,22.29534905440828,8.997523191680553,1,36
23,3,1951,20.5181513872391,0.1863399542962405,1,31
24,3,1951,20.284524077241127,15.750357097337528,1,27
25,3,1951,29.354808910858097,5.610146917320649,1,35
26,3,1951,22.535571032290868,16.642691762381016,1,31
27,3,1951,27.20767004523432,13.57292093341232,1,24
28,3,1951,28.50617010973777,6.947107225362004,1,36
29,3,1951,21.06551555429294,4.832264564276596,1,37
30,3,1951,26.955430809809787,7.00255440495954,1,25
31,3,1951,26.968399753645624,-0.513246764196289,1,38
1,4,1951,33.873292804866665,8.034234026229436,1,23
2,4,1951,19.50490616805818,7.607496462430225,1,23
3,4,1951,27.874261808676785,4.4818176448177285,1,28
4,4,1951,29.588773727035456,13.671032745215786,1,24
5,4,1951,15.869396096673047,3.545071093799857,1,29
6,4,1951,16.92819275813948,2.733674161084866,1,22
7,4,1951,22.2525072684798,4.507146362223352,1,24
8,4,1951,31.94236999793625,13.871625513080327,1,26
9,4,1951,28.351090960751954,12.506748217269639,1,36
10,4,1951,27.17403978865579,12.700472302624028,1,32
11,4,1951,28.261680601622793,10.678570985788888,1,30
12,4,1951,35.77681394454926,7.04785107855857,1,32
13,4,1951,28.323519845966636,10.290444404105424,1,35
14,4,1951,22.053855067449252,7.757674968979703,1,26
15,4,1951,27.8631902426946,10.702129546788763,1,21
16,4,1951,28.91045366788636,6.1405565058108635,1,39
17,4,1951,24.23606102890258,12.643227738859611,1,39
18,4,1951,17.886025456868285,19.611623777221993,1,32
19,4,1951,32.57574995419025,9.593731498384415,1,27
20,4,1951,27.57211929625238,10.67389615972423,1,32
21,4,1951,38.0803312945724,8.725575465667678,1,34
22,4,1951,24.334515514344716,7.386159196941435,1,25
23,4,1951,21.222686368171832,3.9939924049130537,1,32
24,4,1951,28.923506079553807,10.512591425043468,1,29
25,4,1951,26.846486898560904,10.064361740228863,1,25
26,4,1951,21.72000949219918,11.64843020931413,1,35
27,4,1951,24.934626606810724,5.093113101587809,1,34
28,4,1951,26.036353734868094,11.53866287339716,1,27
29,4,1951,26.555902715096224,11.498807423154968,1,28
30,4,1951,26.597159166657654,9.311103928571146,1,36
31,4,1951,29.44287673031786,1.7367848134320099,1,33
1,5,1951,23.901080320530976,11.09865966032875,2,55
2,5,1951,37.004395247974685,12.559074101083874,1,25
3,5,1951,27.830469690382255,12.733780717217854,1,31
4,5,1951,27.90417777259655,10.329669122510152,1,39
5,5,1951,21.088165165489553,13.125593282168651,1,23
6,5,1951,23.64214324760672,11.43101917087535,1,39
7,5,1951,21.19010318283209,0.9253623244792877,1,27
8,5,1951,22.142169573024052,10.156710046445824,1,26
9,5,1951,30.726310865096124,11.732472210033803,1,33
10,5,1951,23.570346267318666,10.92544678171559,1,28
11,5,1951,14.557497215275044,18.485876109066254,1,35
12,5,1951,17.548673060463507,17.48069818475816,1,34
13,5,1951,23.274521173488242,10.051964656596645,1,21
14,5,1951,28.556828971480147,8.26648921510667,1,38
15,5,1951,28.112595701524988,6.844040291265714,1,29
16,5,1951,19.07755849569512,7.4642464581731325,1,34
17,5,1951,21.912474719177272,11.232369713474128,1,32
