Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty
22,2,1950,24.87836937800532,16,1,16.309845453971555
23,2,1950,29.55089454046296,8,1,33.17218215191302
24,2,1950,20.277768720408748,10,1,25.899503067974514
25,2,1950,20.220274997536116,13,1,18.270091121503068
26,2,1950,17.296014927776877,8,1,30.632619942003316
27,2,1950,17.879695455087344,6,1,25.06680116637806
28,2,1950,22.28569261991641,4,1,34.16050046261425
1,3,1950,19.219087840890438,9,1,37.81198101709993
2,3,1950,27.131293653890506,8,1,36.76908035030245
3,3,1950,24.335597112065223,8,1,27.02209120598272
4,3,1950,30.7616578239156,8,1,40.79618592036821
5,3,1950,27.60532438226379,7,1,24.24212030186934
6,3,1950,17.085308013324592,9,1,36.10379379107205
7,3,1950,22.01842980774746,13,1,19.73716351865227
8,3,1950,15.318600970767465,11,1,20.943892983969143
9,3,1950,26.99523172820065,10,1,2.2740724357334976
10,3,1950,21.7379570880649,7,1,26.090466248123988
11,3,1950,14.846577661092528,14,1,30.322464306796597
12,3,1950,21.539750761078043,15,1,27.68188527122899
13,3,1950,19.773733169265228,13,1,26.055726448413505
14,3,1950,21.859562201792105,10,1,25.189728815392122
15,3,1950,24.320251496608396,17,1,25.684456813013476
16,3,1950,23.002754853685623,11,1,21.850279439237593
17,3,1950,24.409179774357153,9,1,23.198217960031496
18,3,1950,28.468865763450662,14,1,19.202132809268665
19,3,1950,19.365870956216284,11,1,16.346611235675876
20,3,1950,24.789142743547107,4,1,27.131128076100925
21,3,1950,21.401978057241035,6,1,21.870070114459224
22,3,1950,26.372581788619698,9,1,21.09084917004472
23,3,1950,24.21166491918092,13,1,31.283617486491046
24,3,1950,28.73594167102316,7,1,18.110550447962638
25,3,1950,11.704138810016296,10,1,36.06319524359381
26,3,1950,21.579945511313916,9,1,46.59550796189872
27,3,1950,21.56081194485659,7,1,17.859225969058794
28,3,1950,23.176532278041574,8,1,31.56703855272364
29,3,1950,31.82265924051236,7,1,23.105508154500622
30,3,1950,15.784652249216757,14,1,17.610129979797566
31,3,1950,28.49228574553668,11,1,20.018854445431348
1,4,1950,24.921589441987226,4,1,31.60928168298223
2,4,1950,23.661332315530167,6,2,38.71988668529993
3,4,1950,29.208156320368182,8,1,27.50541419839051
4,4,1950,23.965481619180142,10,2,58.801789120807825
5,4,1950,13.722178852989053,7,1,19.774931563643964
6,4,1950,20.07244631157925,10,1,15.281649925364132
7,4,1950,27.836451389263345,14,1,18.88662449742423
8,4,1950,23.232841256214005,5,1,13.835258113489676
9,4,1950,29.289619621461682,11,1,25.705509333287868
10,4,1950,22.00673031538507,10,1,18.841030140396057
11,4,1950,29.07259911243933,5,1,30.5892558918163
12,4,1950,17.76732650218306,7,1,38.002979493400275
13,4,1950,33.663605934595665,11,1,23.42250553429595
14,4,1950,29.647525557397643,10,1,35.822245913979245
15,4,1950,24.34946522903148,9,1,30.939532293855688
16,4,1950,22.153439732649076,7,2,52.69904354940761
17,4,1950,29.34481743448398,11,1,21.38435952923064
18,4,1950,29.10792856024898,15,1,20.026463231496805
19,4,1950,23.02385508672823,17,1,14.202897418000436
20,4,1950,29.379163807936656,6,1,28.848925315127733
21,4,1950,21.086854220862374,12,2,19.448053504865563
22,4,1950,27.315651646593036,12,2,21.395478821962268
23,4,1950,22.655679060166023,6,2,27.985587144994422
24,4,1950,22.80405239098926,11,1,20.906692146089107
25,4,1950,20.19747809183426,10,1,22.068826372923283
26,4,1950,14.917966861001199,19,1,17.302726833127494
27,4,1950,23.621647327197216,11,1,16.451360170765557
28,4,1950,31.59568438150788,11,1,15.587905907250407
29,4,1950,28.857029743384228,8,1,40.29438828782767
30,4,1950,29.312980056642257,5,1,3.4438090702506727
1,5,1950,32.56664041286602,9,1,35.53132064207584
2,5,1950,30.501421691101868,14,1,26.490109861631105
3,5,1950,38.481120262817896,7,1,29.260753337195847
4,5,1950,19.909790623563175,9,1,29.22145244059149
5,5,1950,23.262746737507182,9,1,24.18731523139675
6,5,1950,19.104210346811563,12,1,26.507140358323802
7,5,1950,18.33894172702749,11,1,10.1568765510699
8,5,1950,27.49345137454914,12,1,25.239860779840264
9,5,1950,23.886971595258398,9,1,20.869207819582037
10,5,1950,26.210589804925615,12,1,15.556398713231847
11,5,1950,13.152065473866985,10,1,38.64052300497648
12,5,1950,31.124352820968298,9,2,50.648561063435764
13,5,1950,23.691772771445496,8,1,28.17755216210057
14,5,1950,26.067400244550843,13,1,13.957131731333893
15,5,1950,23.07677288428741,9,1,25.561639068448024
16,5,1950,30.90689300644143,9,1,23.680962419948326
17,5,1950,21.609871092177748,10,1,42.97845790651099
18,5,1950,18.260372886854398,10,1,22.38426611743441
19,5,1950,25.975348485756907,5,1,12.184371442944087
20,5,1950,21.35477670602652,14,1,20.982787003643924
21,5,1950,25.04313949458788,8,1,35.270042084546596
22,5,1950,25.18502860955075,8,1,37.679024077327036
23,5,1950,20.97186746230316,14,1,14.40844037839184
24,5,1950,15.24097949259199,12,1,16.70054135135251
25,5,1950,22.228451867143495,15,1,17.646811709226043
26,5,1950,23.038055009251817,6,1,0.0
27,5,1950,26.758900553406793,5,1,33.792355335355865
28,5,1950,22.649835586495627,9,1,27.832685294244612
29,5,1950,17.247853274582596,11,2,22.08659410515918
30,5,1950,17.970185418660503,7,1,24.099423541304603
31,5,1950,25.57573936570046,9,2,46.208524371200774
1,6,1950,28.025600420410832,17,1,24.47777992775662
2,6,1950,26.119217816564554,9,1,33.29622982127738
3,6,1950,28.382303661808116,5,1,26.179910444221797
4,6,1950,23.12426441669358,12,1,13.869019041084904
5,6,1950,24.719334897756216,9,2,49.98614957264904
6,6,1950,27.330832130170155,13,1,18.148787796478285
7,6,1950,20.40997615090477,12,1,21.26248313538436
8,6,1950,24.548089963615265,15,2,26.837986199033566
9,6,1950,30.17204943240759,9,1,20.037873596289337
10,6,1950,30.144677462974272,12,1,19.638564962199975
11,6,1950,26.434522440016732,15,1,8.397028621046292
12,6,1950,24.663621955385093,6,1,16.81604130355266
13,6,1950,20.33629544602811,6,1,17.369316508977246
14,6,1950,24.88288447489274,15,1,25.395973640562445
15,6,1950,14.978921422505424,8,1,33.768765208508924
16,6,1950,15.271484584180206,15,1,15.436082529323542
17,6,1950,20.305092136611073,11,1,25.08510495706622
18,6,1950,22.042986660959446,9,1,41.244191845103686
19,6,1950,35.583955107418376,11,1,11.945607982750332
20,6,1950,26.65288378137187,9,1,39.49246473558236
21,6,1950,22.336486040102226,7,1,40.907497344345
22,6,1950,23.26875276176345,6,1,22.05363678928501
23,6,1950,25.989836449724837,9,2,60.819352184772654
24,6,1950,21.05665372745317,11,1,25.473191873560456
25,6,1950,29.68222862915558,10,1,29.649048231303297
26,6,1950,21.475393237462775,15,1,23.399874221225513
27,6,1950,21.518366730694588,10,1,27.096028991961333
28,6,1950,20.984293063291858,8,1,25.356623085645083
29,6,1950,23.065645765746766,9,1,24.897072603663716
30,6,1950,20.33605479246781,6,1,42.43319384455155
1,7,1950,22.462411991713214,10,1,19.48119897448326
2,7,1950,27.820042675369045,5,1,17.15447702007473
3,7,1950,19.111855187586848,10,1,18.598036990650385
4,7,1950,21.171489027609567,16,1,22.778934820414364
5,7,1950,15.87871672031085,8,1,33.03603904462001
6,7,1950,27.240976422116564,15,1,28.480907864140804
7,7,1950,28.35285225155455,7,1,22.924943024894233
8,7,1950,22.74348481448737,7,1,32.65687974966236
9,7,1950,24.491513627225643,10,2,50.19279384513077
10,7,1950,22.504916810029087,11,1,20.106756119217742
11,7,1950,23.17472391726871,10,1,12.086724519588163
12,7,1950,32.446779810372405,7,1,35.21303748275714
13,7,1950,27.384491844611112,10,2,51.484495813800784
14,7,1950,21.21064569787417,16,1,19.74957952857589
15,7,1950,20.51299536549085,7,1,43.12470367140996
16,7,1950,25.372932032717767,6,1,19.22900930596005
17,7,1950,32.05586031944806,11,1,23.929019134155862
18,7,1950,27.49026202341428,8,1,29.738077626557494
19,7,1950,16.55884986114284,13,2,19.437670087202235
20,7,1950,30.059212164970944,12,1,16.710244776194155
21,7,1950,21.661436397147206,10,1,46.819217400731375
22,7,1950,24.944271940790795,8,1,30.114988998700625
23,7,1950,21.661398568203005,11,1,21.634812977022285
24,7,1950,31.854945031455607,14,1,17.450783789307604
25,7,1950,25.153009121692588,15,1,19.65179210776532
26,7,1950,20.758397385973836,11,1,18.37165265589913
27,7,1950,27.032077468381033,8,2,48.0682329845016
28,7,1950,21.251548276485515,10,1,30.328087476137117
29,7,1950,23.26019072039577,9,2,36.466111418522864
30,7,1950,16.785173532346953,10,1,25.939282037401682
31,7,1950,30.770920152470097,18,1,20.86252208246433
1,8,1950,25.105310106710316,6,1,30.994544570307117
2,8,1950,24.42612337614601,11,1,21.543756209183066
3,8,1950,30.406880172290947,5,1,23.686240115506113
4,8,1950,28.496902417939086,5,1,19.387777125540907
5,8,1950,25.254771385056447,8,1,12.05770728510279
6,8,1950,25.29947341558138,7,1,27.874769552296907
7,8,1950,29.6819927177623,5,1,24.743594068980602
8,8,1950,21.764092840761197,9,1,34.722471500878484
9,8,1950,17.890400641797815,8,2,69.97956079750004
10,8,1950,37.97212293884076,9,1,25.95967706149063
11,8,1950,26.837724480111344,12,1,20.951557787969698
12,8,1950,22.392101610033134,12,1,14.076567047942241
13,8,1950,20.912534511918867,9,1,15.986527069606895
14,8,1950,18.866891703016922,11,1,24.837230750251173
15,8,1950,31.625070264434076,13,2,21.026662818889797
16,8,1950,25.22567007716005,6,1,53.39624806020058
17,8,1950,26.82240624620253,16,1,27.356609780711693
18,8,1950,32.96385377208742,7,1,27.414273683232288
19,8,1950,23.440119460418934,12,1,15.798548022603468
20,8,1950,21.038566690969276,18,1,17.341970459942726
21,8,1950,26.82924393958429,11,1,26.489126334867926
22,8,1950,24.626660108744254,13,1,21.29358220114873
23,8,1950,27.536194755548077,11,2,19.418851498064253
24,8,1950,32.006724156459796,7,1,25.896182063421293
25,8,1950,36.73323515263281,14,1,13.604194464858708
26,8,1950,26.483665862470566,9,1,38.299861590811034
27,8,1950,25.061159918194086,13,1,27.846298072679524
28,8,1950,26.127908317844017,10,1,43.89145315677928
29,8,1950,22.968484347774687,3,1,21.359550088976306
30,8,1950,26.79752199785505,14,2,19.27716591533132
31,8,1950,20.31059884424274,14,1,22.16553976575672
1,9,1950,31.926307733611154,11,1,18.484508732879636
2,9,1950,26.44560252639406,12,1,22.064354102230872
3,9,1950,19.261945275784324,13,1,18.209429622600716
4,9,1950,22.888425879373646,18,1,20.52357014716642
5,9,1950,27.70386792650195,12,1,10.909611848082152
6,9,1950,25.80779633619084,7,1,45.634047450289295
7,9,1950,26.12126110482841,6,2,33.21311637171343
8,9,1950,33.561526106716485,8,1,22.0788497943485
9,9,1950,30.586526577683323,11,1,17.40549897787574
10,9,1950,23.965276447213544,12,1,16.609522696068765
11,9,1950,27.013127655650177,10,1,12.241120000381713
12,9,1950,28.04078213800321,11,1,25.574811614737012
13,9,1950,27.17773079647827,5,1,24.007757225402806
14,9,1950,21.400297339290525,12,1,15.532127988429043
15,9,1950,24.219880545013563,10,1,40.490931879200105
16,9,1950,18.2579345612194,5,1,42.64983329856256
17,9,1950,26.049247389615278,8,1,17.593754004437727
18,9,1950,24.691809739138925,5,1,15.672645100658919
19,9,1950,25.437657354608355,7,1,39.3874687568231
20,9,1950,20.698687740212407,7,1,33.28301295000755
21,9,1950,22.99351097433245,7,1,26.83344704947893
22,9,1950,22.99382645044409,8,1,21.99917523915399
23,9,1950,28.38731084673206,9,2,50.51820389482422
24,9,1950,16.80596346438911,10,1,22.666871924163345
25,9,1950,28.65829463515196,14,1,19.672558124277586
26,9,1950,19.476917012367647,9,2,49.69063742726041
27,9,1950,22.167800731338904,15,1,18.46154361316499
28,9,1950,31.337058274093284,14,1,22.4974911673433
29,9,1950,28.52055511070791,10,1,15.043204837429837
30,9,1950,24.15892888616463,10,2,53.77910101738475
1,10,1950,28.651758951885096,8,1,41.04578473571476
2,10,1950,29.607041989052906,9,1,34.608144771488305
3,10,1950,23.554973945228834,10,1,10.013605244166271
4,10,1950,29.122786097821184,3,2,55.311783665356955
5,10,1950,26.085898163191402,10,1,30.78211181092152
6,10,1950,17.593770189013508,9,1,17.274418649676832
7,10,1950,28.822487265167666,24,1,18.658136323953094
8,10,1950,24.151208530487573,9,1,28.6586721723158
9,10,1950,24.833403585774235,16,1,12.345982513002536
10,10,1950,26.195727903268935,3,1,43.978962610867356
11,10,1950,33.2425200513409,13,2,12.24992905320926
12,10,1950,29.680645741555413,10,1,36.78380098840471
13,10,1950,26.199335529476393,6,1,31.589586741256433
14,10,1950,28.853365272316715,14,1,19.347801331083364
15,10,1950,34.10957548930203,13,1,19.621747647057887
16,10,1950,34.52531820280009,6,1,29.85222780340155
17,10,1950,15.538190533413292,14,2,19.110934281484937
18,10,1950,29.80023870574964,14,1,17.917504587816538
19,10,1950,24.132680514635606,11,1,17.449852301221917
20,10,1950,25.09395895887129,10,1,24.062225522213325
21,10,1950,20.5181513872391,11,1,10.18633995429624
22,10,1950,19.304959034415173,7,1,17.85598617040741
23,10,1950,31.480749337639416,15,2,23.082296563130775
24,10,1950,22.729598187421974,9,2,50.85951973434385
25,10,1950,26.264017527095774,9,1,25.919852909601033
26,10,1950,24.188907762116546,11,1,23.847150890886518
27,10,1950,30.195482201891963,12,1,22.395476120491143
28,10,1950,17.76711054982053,16,1,12.086571790986055
29,10,1950,22.2525072684798,10,1,19.014292724446705
30,10,1950,27.67100585422886,8,1,33.17885097238182
31,10,1950,23.54179006824078,11,1,11.294885958205493
1,11,1950,30.225116877513454,7,1,35.99039526376184
2,11,1950,11.113204272862834,13,1,25.758669873903997
3,11,1950,22.053855067449252,7,1,25.515349937959407
4,11,1950,23.251089099442314,18,1,30.11735974884987
5,11,1950,27.526934692886712,11,2,21.796245782567283
6,11,1950,17.886025456868285,10,1,49.22324755444399
7,11,1950,33.09027134500113,5,1,21.755908786721655
8,11,1950,27.112901861364413,8,1,35.47480572104665
9,11,1950,18.411413284296174,3,1,35.41008219959808
10,11,1950,29.8338400558323,14,1,22.540339546957387
11,11,1950,21.222686368171832,7,1,17.98798480982611
12,11,1950,25.49602431265751,15,1,27.881494863138588
13,11,1950,27.511641200373898,5,1,21.37733000246763
14,11,1950,33.04261077974362,14,1,17.192106251983894
15,11,1950,25.796252341868513,9,1,10.414510448634612
16,11,1950,26.597159166657654,8,1,28.622207857142293
17,11,1950,22.99221227750328,7,1,25.31523955320277
18,11,1950,23.720211653928658,12,1,18.259768101786904
19,11,1950,20.932020014527467,6,1,24.78358490029381
20,11,1950,23.375325208397506,9,1,22.886936402572115
21,11,1950,21.000431884296678,10,1,27.799242201796446
22,11,1950,30.726310865096124,7,1,33.46494442006761
23,11,1950,25.524535825427563,5,1,31.33912922615476
24,11,1950,21.93687130562532,11,1,15.885858378528592
25,11,1950,20.137985553237513,6,1,43.462210732223
26,11,1950,28.112595701524988,8,1,23.688080582531427
27,11,1950,27.402122480588933,11,2,15.159069680464476
28,11,1950,27.70061513200247,10,1,52.90467070530539
29,11,1950,22.938641226977285,9,1,25.965408165791988
30,11,1950,26.233830119899853,22,1,27.62978780442404
1,12,1950,21.13614058510899,9,1,38.820565993630105
2,12,1950,22.71179702855237,12,1,21.859055407487467
3,12,1950,22.445369093838686,10,1,37.747283190671624
4,12,1950,22.58375228760446,12,1,20.01285591215755
5,12,1950,26.945469844328603,10,2,61.710410646204885
6,12,1950,22.38690291800761,14,1,25.214887973231882
7,12,1950,24.803660044810233,8,1,20.510671891502366
8,12,1950,28.843853221997374,14,2,17.893362063376596
9,12,1950,18.174185613874158,15,1,29.735493214101787
10,12,1950,22.59878979130888,10,1,24.76749056615105
11,12,1950,24.39796680667795,5,1,15.206840200367465
12,12,1950,22.756164934472505,16,1,11.279061217230224
13,12,1950,33.30303779947257,17,2,12.916982587871797
14,12,1950,10.988986008041435,7,1,18.115755784169806
15,12,1950,30.491517703662563,17,1,19.310804107019532
16,12,1950,26.43006263489059,8,1,39.78567297446043
17,12,1950,28.32983573034769,3,1,4.6544553791576995
18,12,1950,18.124077603413795,14,1,22.504961160899732
19,12,1950,29.045901484265812,13,1,14.00953559904481
20,12,1950,25.73717200825486,13,1,15.112675613770655
21,12,1950,10.026935698861905,10,1,38.80937561080972
22,12,1950,25.963644982498636,4,1,36.964386733914395
23,12,1950,19.978386438926933,9,1,20.01808271768136
24,12,1950,33.806330637099315,8,1,37.54095663656243
25,12,1950,25.562787654532272,7,1,23.44454970515642
26,12,1950,25.337584285871625,2,1,37.776041379029124
27,12,1950,29.432457696798078,11,1,18.63934121990896
28,12,1950,27.832726579091062,11,1,20.731522230005222
29,12,1950,28.43940695587377,11,1,20.249286332999112
30,12,1950,38.402854203845,6,1,27.991914860043345
31,12,1950,20.005756019523158,13,1,16.299316046302433
1,1,1951,14.209657180193716,6,1,43.185510180908366
2,1,1951,19.603284169875025,12,1,19.428872242749097
3,1,1951,25.493337269078978,8,1,31.971810551973675
4,1,1951,20.72379771374568,9,1,42.57219650828994
5,1,1951,29.08930915592498,9,1,32.38200192022039
6,1,1951,24.193132318611106,11,1,28.972244026125367
7,1,1951,24.475101494905232,10,2,63.674149824601585
8,1,1951,17.077632184245324,11,1,24.222271533022933
9,1,1951,23.589020616547824,9,1,18.417968148159712
10,1,1951,33.703147229476656,10,1,27.065149451106226
11,1,1951,29.38363386845226,14,1,10.865443108477411
12,1,1951,24.183725255834105,13,1,19.567723586444764
13,1,1951,26.48757176977473,13,1,20.22011138087674
14,1,1951,24.698562331804403,11,1,21.39040523983972
15,1,1951,32.93880761872684,12,1,16.783711991056308
16,1,1951,24.256169238831603,20,1,20.48002102484885
17,1,1951,24.774433481533325,13,1,20.395608619647675
18,1,1951,29.25265341761719,10,2,41.608758094007264
19,1,1951,16.967801552750835,11,1,13.134732319790357
20,1,1951,24.949717640654928,9,1,42.3800693595844
21,1,1951,28.11726804712191,9,1,38.906716814313945
22,1,1951,20.15958941167711,11,1,22.385340461784327
23,1,1951,29.63279150483548,10,1,35.580818806186656
24,1,1951,26.206019821094763,12,1,25.63891815063901
25,1,1951,20.38043992094999,9,1,44.12151698298631
26,1,1951,27.153855674728206,8,1,28.501084082668605
27,1,1951,17.258728385754786,10,1,35.31974639007191
28,1,1951,22.998255924932884,11,1,12.638385357667552
29,1,1951,16.01272097816551,7,1,19.365670618453933
30,1,1951,26.136729750717404,7,1,46.142495472802274
31,1,1951,21.016123468468496,15,1,27.740334006893693
1,2,1951,18.43575162725104,7,1,44.148741359224225
2,2,1951,20.655687265670238,6,1,36.563907508593026
3,2,1951,25.829317613267687,3,1,43.29141282745553
4,2,1951,27.01948010417987,11,1,29.68356231201276
5,2,1951,26.025433126159268,9,1,41.61533803559117
6,2,1951,16.577413722875583,7,2,58.065637678962595
7,2,1951,30.74175290345563,11,1,15.445748111806736
8,2,1951,26.595592000431413,9,1,33.07264780505591
9,2,1951,26.077765268943423,12,1,22.8400367961321
10,2,1951,16.34861969224957,10,1,35.88742406807506
11,2,1951,35.85582474659083,17,1,23.31037144499853
12,2,1951,25.4308842119006,10,1,51.9089801323984
13,2,1951,26.261657156922606,8,1,26.092020039189865
14,2,1951,16.976307350695066,10,1,44.58714749675994
15,2,1951,25.563689706178685,11,1,23.286338451523886
16,2,1951,25.194543529281074,13,1,23.132821253726803
17,2,1951,17.21000735908302,8,1,24.929652302346625
18,2,1951,20.033193122884324,18,1,30.21036074913477
19,2,1951,25.190590000897,11,1,17.10540930028396
20,2,1951,28.49568076859347,10,2,47.01240399430064
21,2,1951,20.82071966259189,6,1,20.579064111268842
22,2,1951,26.233244776262232,4,1,36.079925094063974
23,2,1951,20.801837764134042,9,1,16.317549046616094
24,2,1951,21.700286474488312,7,1,32.13017167429887
25,2,1951,20.144146675878048,10,1,44.26316860787027
26,2,1951,25.709033195767272,6,2,68.33435361815678
27,2,1951,27.331897871909895,8,1,29.05607493588815
28,2,1951,29.010258693702582,15,2,10.767340091676635
1,3,1951,28.02068370221342,9,1,13.704163972515616
2,3,1951,34.833819859673696,13,1,19.01883017528229
3,3,1951,29.670898742498625,10,1,16.084947305957805
4,3,1951,31.39906010314011,9,1,21.140335179590473
5,3,1951,25.966067766168482,12,1,26.486710445464453
6,3,1951,26.07620233819806,15,1,14.968172391607249
7,3,1951,25.03808749159079,11,2,24.434323432913807
8,3,1951,20.71148688476553,12,1,20.677273315949904
9,3,1951,16.86839031086585,12,1,19.32588774452823
10,3,1951,12.812178204003219,8,1,41.1492455949028
11,3,1951,23.19443432630067,10,1,36.089623416545244
12,3,1951,19.712631760992352,12,1,17.220074840605164
13,3,1951,29.08988803627403,5,1,27.210857248967603
14,3,1951,32.157838787246455,6,1,44.6221417078042
15,3,1951,16.67913507416913,14,2,19.36715334180305
16,3,1951,17.451691969658505,8,1,27.2260860825689
17,3,1951,21.188192316361953,10,2,35.530596652441915
18,3,1951,18.498265838908303,9,1,21.9614959596848
19,3,1951,29.126861160437574,8,1,27.016768310041662
20,3,1951,25.109286791099358,10,1,30.425390740297907
21,3,1951,24.504958443579614,5,1,19.493461634125104
22,3,1951,23.14917917743149,8,1,20.407446073594116
23,3,1951,27.468220437624318,12,2,22.435076629901896
24,3,1951,18.176208849587837,7,1,29.781300912109202
25,3,1951,25.94851306039998,14,1,28.512850761208956
26,3,1951,25.3381711503346,7,1,25.36978245890949
27,3,1951,32.10987779646232,13,1,22.28181681740393
28,3,1951,22.356646705322557,7,1,28.91996163219042
29,3,1951,21.796371379049006,7,1,18.656884062777728
30,3,1951,24.698187528038307,17,1,16.444797016044443
31,3,1951,28.598340852686658,8,1,27.515806932949616
1,4,1951,26.378332746703872,6,1,22.91614947661893
2,4,1951,27.331450217750948,11,1,28.574158043380216
3,4,1951,16.75391512791434,14,1,26.992810460627677
4,4,1951,16.383858746418383,14,1,28.987696935629522
5,4,1951,25.75409103166297,9,2,47.445292138122305
6,4,1951,26.493568299960046,6,1,39.106456722299704
7,4,1951,25.190636920474674,8,1,35.127175234723985
8,4,1951,31.28872108748019,10,1,9.133650205794574
9,4,1951,32.42462799349977,9,1,8.761099819544409
10,4,1951,24.224820959408373,13,1,20.330301308932462
11,4,1951,23.30658907277301,12,1,30.17381272010577
12,4,1951,27.796494906954422,14,1,14.68152204487226
13,4,1951,28.387785167938585,17,1,26.53591922540629
14,4,1951,22.662794951870467,7,1,21.398466150753368
15,4,1951,29.366559180352063,17,1,25.99868088207519
16,4,1951,25.050927593560367,8,1,51.982963386704924
17,4,1951,20.115523066323373,10,1,24.10420077454784
18,4,1951,21.733576490360555,7,1,30.785140251741762
19,4,1951,29.500271213820362,13,1,29.011211148952736
20,4,1951,25.994947472025938,8,1,49.88731918595391
21,4,1951,25.093136853306778,9,1,40.543249749040775
22,4,1951,25.087578066391092,10,1,33.23625764609119
23,4,1951,28.875116316120852,7,1,34.32837621499994
24,4,1951,21.05448909871675,5,2,50.01248455788487
25,4,1951,22.00924773741757,16,1,12.399803574039682
26,4,1951,18.70106328297365,9,1,30.286205041877828
27,4,1951,31.575688328604862,10,1,26.76542527516576
28,4,1951,19.290492903980766,9,1,16.890296295587877
29,4,1951,25.230675294778425,4,1,20.416255197734387
30,4,1951,21.146078496467172,6,1,25.191546591272708
1,5,1951,28.21815637726669,5,1,36.88896666607932
2,5,1951,28.5442978768357,10,1,34.22818574676661
3,5,1951,15.431286645692465,14,1,23.317807882956906
4,5,1951,24.50919394397035,14,1,15.566928699719437
5,5,1951,25.131233089307937,13,1,19.428324200638116
6,5,1951,32.77557016029534,14,1,23.066631131643504
7,5,1951,23.570204242574135,10,1,44.96910993520827
8,5,1951,21.281639126495634,13,1,19.204938742228205
9,5,1951,16.519343665842285,10,2,57.301835311296145
10,5,1951,20.56547836858062,18,1,24.39151878866265
11,5,1951,19.908603372165743,16,1,16.727149325012082
12,5,1951,39.645481208819305,8,1,32.22858323103487
13,5,1951,18.350540693329684,11,1,18.22252612695774
14,5,1951,22.948906536098356,10,2,63.821818883931385
15,5,1951,27.508998769038193,17,2,19.719502633295484
16,5,1951,33.61848137833631,8,1,37.13016229710938
17,5,1951,26.616782657401295,12,1,13.153044379764214
18,5,1951,34.57114848531407,10,1,13.340439232022817
19,5,1951,24.924974564843176,8,1,28.86588369357266
20,5,1951,27.280818056775665,12,1,15.275649013059946
21,5,1951,24.9979133679369,6,1,33.74155085970803
22,5,1951,32.55819674942159,6,1,47.06468247260989
23,5,1951,22.69053092322858,11,1,16.86754888425456
24,5,1951,24.68169255605225,10,1,14.200694703288763
25,5,1951,24.346898020024405,13,1,27.003445172215006
26,5,1951,31.515904808242162,6,1,31.285363168560483
27,5,1951,18.987623458977836,13,1,22.080498172079118
28,5,1951,24.763611421518764,8,1,36.6414404935865
29,5,1951,34.48091114316572,5,1,22.002138616142293
30,5,1951,27.22390681203625,7,1,40.223923224420695
31,5,1951,23.60509197348485,8,1,35.298337834749574
