Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty
24,2,1950,20.4007086241768,31.976648177266263,1,79.48118132718288
25,2,1950,19.214811796843673,30.95554047995674,2,54.839557728930004
26,2,1950,15.967646870927366,10.971643666555675,1,70.67153776816215
27,2,1950,26.816408040648348,2.3150780988437845,1,43.7261086475673
28,2,1950,21.18031604979247,20.76934072462664,1,64.68388173556312
1,3,1950,23.182026621430264,10.23176505448288,2,64.09528160381605
2,3,1950,33.3150563372517,13.740940092877318,2,66.67928343062356
3,3,1950,23.438212458946584,14.99413210870895,2,57.491634721510735
4,3,1950,29.166785567772322,0.0,1,41.01999229557012
5,3,1950,27.366597883253235,15.449359963225124,1,53.55909469529449
6,3,1950,12.07448411689959,7.299938528683741,1,83.00077638094417
7,3,1950,30.504592125219794,12.498998898562657,1,45.51127429666197
8,3,1950,28.92984588932181,3.692042223947942,1,43.283950444881235
9,3,1950,17.85664690541785,21.155932582683352,1,78.55684594140001
10,3,1950,22.734133904406455,18.545434242018292,1,61.91192752601857
11,3,1950,24.203837426077616,20.94500104189704,1,55.01620048921059
12,3,1950,14.71809596193582,22.622928035511798,2,52.32007440497553
13,3,1950,26.881283118932362,0.0,2,64.8515487576637
14,3,1950,20.118188290932082,2.1153093496482835,1,54.79770409676482
15,3,1950,16.8639551208739,8.376707810794949,1,71.10389036487535
16,3,1950,29.02691969603122,5.964747833315199,1,44.9407485599003
17,3,1950,17.102207275409185,5.0783996048811115,1,71.59700275833124
18,3,1950,26.10309422674233,0.0,1,50.59026595265407
19,3,1950,22.159155443118806,10.86433007726227,1,59.72015109633204
20,3,1950,19.861542947149484,13.31614263183547,1,65.37661365002157
21,3,1950,22.904278706278365,9.721145746226826,1,61.639223815720754
22,3,1950,27.04962482446552,21.60959466709882,1,59.74239647482448
23,3,1950,32.57561200869966,0.729149616269245,1,33.92749570725908
24,3,1950,26.410834458020375,10.520864636166765,1,43.91765052337371
25,3,1950,29.840032548748535,21.29255141670654,1,51.37638113534358
26,3,1950,24.716207262356846,0.0,2,42.269876551764604
27,3,1950,20.737408080139073,21.915031100354135,1,73.04786309657513
28,3,1950,32.02282189616363,0.0,1,27.358058061725057
29,3,1950,28.43107728450852,0.0,2,49.88933938583097
30,3,1950,14.274904920796294,40.55616659847303,1,92.768787019051
31,3,1950,32.02848023605895,0.0,1,36.16759845198102
1,4,1950,28.673311832891365,6.0342393227527165,1,45.59972366524603
2,4,1950,29.440523463503794,15.304505032500895,1,48.929878929486925
3,4,1950,13.44949783431539,0.0,1,78.59269092442806
4,4,1950,17.381103414528326,0.0,1,68.12274579750223
5,4,1950,35.634409835108215,1.6956677995713658,2,50.13621943932392
6,4,1950,29.607733452319138,10.762778739975762,1,44.93604753700371
7,4,1950,28.009859635081288,30.643640724107122,1,56.91229932339509
8,4,1950,26.90337413434702,26.141715444424825,1,66.61022739438773
9,4,1950,26.03533933923766,16.649747974221384,1,54.99253386597971
10,4,1950,34.89663512329432,1.8720843215945244,2,53.289164736381586
11,4,1950,16.754164390843258,7.460838304964502,1,71.4191042861595
12,4,1950,31.74882625724222,23.279941096183524,1,47.011325330518254
13,4,1950,20.78287581952424,18.3289548847738,1,69.24529902709469
14,4,1950,24.689399513793187,12.26027572491459,1,50.379643095193856
15,4,1950,21.354511240461907,4.80482538977058,2,38.27046485543101
16,4,1950,15.553473131716702,9.475147471562623,2,57.05225844997968
17,4,1950,32.64636047072488,5.842288587909586,2,42.5067083419274
18,4,1950,22.667403015122517,17.00252523694413,2,55.11317231303474
19,4,1950,29.384731480305184,0.0,1,39.96875421488136
20,4,1950,24.85222732811245,0.8479556147142908,1,52.50689074108287
21,4,1950,18.268541003573787,0.0,1,53.423606011507445
22,4,1950,23.785245768342758,17.78087613861444,1,57.98818810877009
23,4,1950,20.902650080555674,0.0,1,58.26715317274216
24,4,1950,27.760657117105634,2.8006731921391426,1,56.15370087492586
25,4,1950,22.425740461093646,21.360273387146062,2,74.93410188467794
26,4,1950,22.378980035551557,16.333297175653477,1,74.0646223259459
27,4,1950,24.754418158709257,6.980842256208799,1,57.1436624619665
28,4,1950,21.402147190351165,2.4704024291444435,1,61.42662437836417
29,4,1950,24.87432394364739,17.977208556512338,1,49.801765316793144
30,4,1950,21.80545473423152,26.39114722732114,1,67.11645998756238
1,5,1950,23.62177941948535,0.0,1,46.47824147447297
2,5,1950,30.75789035022707,12.834465954968904,1,43.717904165774605
3,5,1950,19.354173555554887,7.133582449276157,2,54.30113820151162
4,5,1950,22.497571014454603,2.6573251293368925,1,50.87653506988383
5,5,1950,17.61631490752576,0.0,1,65.26988159163511
6,5,1950,21.12339537017231,2.2079023680794787,1,58.32798373531584
7,5,1950,22.616078737784086,8.453108374600376,2,49.21869578349628
8,5,1950,27.09906723952579,27.175672998091077,1,54.226088767521254
9,5,1950,23.80962167864732,1.83331256275188,1,60.47935513013438
10,5,1950,34.644415961102844,18.862662393826984,2,50.51511626973895
11,5,1950,25.250159053424518,0.0,1,49.122727555276626
12,5,1950,19.834253843162223,9.536208440168664,2,23.655455280073884
13,5,1950,34.021111039257185,24.300134872726456,1,48.65021807155284
14,5,1950,18.959848434792697,10.904500022148463,1,66.15965436390333
15,5,1950,32.78351612198532,5.694715574594606,1,31.514653644546904
16,5,1950,18.586091505752478,9.628747425444704,1,71.6663096669626
17,5,1950,22.06334270548896,24.72083999904034,1,69.85826096506239
18,5,1950,28.376688649510037,15.165883018838732,1,55.20947724274857
19,5,1950,14.778151238731446,31.123501438310946,1,80.46409399131268
20,5,1950,22.843659147817718,16.034552848252716,1,68.32829794849242
21,5,1950,19.467904369417408,1.0928246187010977,2,32.23681103593624
22,5,1950,33.42833279709349,8.835464968377082,2,46.36759118365126
23,5,1950,19.142320905530546,12.179092587700456,1,61.594668964703864
24,5,1950,28.473208344102034,12.985544169006642,1,42.495506375277486
25,5,1950,19.12031199551389,16.418136191416536,1,65.38262249609481
26,5,1950,8.676511758772133,18.07878383610751,2,72.77519537627444
27,5,1950,16.343771510542798,5.964071375647647,1,76.98435190593881
28,5,1950,30.649061673842304,0.0,2,46.077407615832186
29,5,1950,23.90489652813914,4.895449239680079,2,39.60497711696115
30,5,1950,19.44507989631947,16.222124295179103,2,51.067186147519045
31,5,1950,24.668613348027932,0.0,1,39.438217718036505
1,6,1950,26.798440993353466,13.594744870713837,1,58.6371910578664
2,6,1950,19.942143707258676,9.340634981822594,1,62.339150965956065
3,6,1950,17.86495458866812,0.0,1,58.70980987675584
4,6,1950,13.82117109820469,28.68424666530619,2,56.05511285378345
5,6,1950,33.35651421621128,1.1059687182346138,1,39.252254775620585
6,6,1950,19.907950456156335,0.9881875464260297,2,71.94440135080478
7,6,1950,26.309385767288333,1.9687431076210817,2,35.62544392979007
8,6,1950,30.02993836546294,0.0,1,34.79846612039573
9,6,1950,26.259547936484793,14.223167074727275,1,56.991764008254755
10,6,1950,29.048795930946696,0.0,1,47.11093644062223
11,6,1950,25.320078265981994,14.958152095470677,1,66.46302311543114
12,6,1950,24.21866284686789,0.0,1,44.70894883107136
13,6,1950,21.506967811698093,11.510537034542674,1,60.94293633063572
14,6,1950,19.844790830053938,0.16086197773338107,1,59.57609198582309
15,6,1950,35.70972100977617,0.0,1,32.189151592763295
16,6,1950,23.67725555769687,23.775916152259157,2,59.40516675273302
17,6,1950,30.82872576330003,14.937665760551038,1,45.26763606161583
18,6,1950,30.121990805792237,0.0,2,64.8147263277328
19,6,1950,21.48825357129805,25.324749044267552,2,53.329574987535814
20,6,1950,19.3824709797875,4.606662005764398,1,68.35662465887582
21,6,1950,20.281812354934708,17.89528446912237,1,73.89608358794634
22,6,1950,31.240220901224752,17.75495292339996,1,53.9594919839748
23,6,1950,27.832206394329607,4.545483176259127,2,60.14987690110319
24,6,1950,28.978332283940205,14.160207771047967,2,42.710539127361805
25,6,1950,31.349976369295792,0.0,1,38.95507882917691
26,6,1950,26.561925946578626,1.7204115243825129,1,51.77326427084404
27,6,1950,17.8415024637538,1.5510481674737697,1,64.42464082950171
28,6,1950,15.846255458972795,18.181249599655935,2,60.63463076196355
29,6,1950,33.94254004289277,11.71975350436779,2,55.216480286512216
30,6,1950,25.33793112138077,12.94218544944875,1,63.27219765239032
1,7,1950,22.500277897007024,5.493430892059175,1,77.17369210615838
2,7,1950,30.764722992136974,21.949754342299318,2,57.140758000701034
3,7,1950,28.24988009745301,2.7121150127564153,1,49.796606092144884
4,7,1950,24.128946523342915,12.243075807017181,2,48.39646969571015
5,7,1950,27.270334892883444,21.451159763254687,1,57.59552675123837
6,7,1950,40.10456267688285,14.799231950073903,1,29.233008347800634
7,7,1950,22.440342966406938,12.799816434088369,1,61.62937893886144
8,7,1950,19.28369280382904,13.017241216843647,1,68.43190412363232
9,7,1950,29.726263085328526,19.365150249582015,1,43.02268471902974
10,7,1950,20.347363306573477,2.6509180711695555,1,63.54829178214831
11,7,1950,26.41814514077916,18.60030732258797,1,61.107320888435915
12,7,1950,27.869592266334813,18.203405923921878,1,50.80998489987704
13,7,1950,23.916203086720916,9.139294814319793,1,51.80693352851124
14,7,1950,24.951768838680284,5.426810505782643,1,59.1336196949578
15,7,1950,15.556779499744184,0.0,1,78.01215368168339
16,7,1950,23.4535170722457,5.844995086038719,2,32.9644257354263
17,7,1950,30.36635899870059,15.826582410300848,1,43.32835933347376
18,7,1950,28.595180251621546,16.869723354428487,1,52.74513953229943
19,7,1950,23.682097304632993,6.69381804813555,1,55.25738182931555
20,7,1950,19.65242471813527,8.324906070202767,2,54.55990520972387
21,7,1950,24.839237617487345,25.187892839059597,1,61.46277027162385
22,7,1950,28.994938938942035,0.0,2,58.82744013089243
23,7,1950,30.528034890940177,0.0,1,35.749237858603436
24,7,1950,11.682047016442247,20.52685580418278,1,82.31825457469748
25,7,1950,29.79748351540855,6.403749573779324,1,48.60539393075851
26,7,1950,25.47924739688437,19.36728946896904,1,64.78256451085085
27,7,1950,22.47525203583462,13.255777486324806,1,60.31315170161605
28,7,1950,20.833065060253475,4.350101942929285,1,58.33586980319492
29,7,1950,28.53446840021932,8.7347593584716,2,45.20705035266792
30,7,1950,24.55943524052084,0.0,2,52.70813570403574
31,7,1950,33.58534563379587,18.52418646752203,1,41.05130010853599
1,8,1950,20.793291227391258,13.9390399801346,1,62.73648757297752
2,8,1950,16.54700176972078,18.39488943976072,1,71.52179731806166
3,8,1950,18.231093354642095,13.392555641696834,1,70.9972432815267
4,8,1950,24.866595902525606,10.563997594041282,1,55.55153232438453
5,8,1950,22.512875874014746,14.636929491221334,1,71.60172867970968
6,8,1950,21.093319449140402,6.711407216908455,1,59.787180182986056
7,8,1950,17.96836096304015,14.98256584332578,1,75.87902485817013
8,8,1950,26.751905568416714,0.0,2,35.88691216542165
9,8,1950,19.776936008995293,1.90686265163923,1,64.2360609711891
10,8,1950,18.824567514139087,5.829010157454151,1,71.32725812419851
11,8,1950,33.66193836435501,3.0383202869138026,2,52.08963660556464
12,8,1950,24.589518953578533,0.0,1,48.870183932954795
13,8,1950,21.011578478116206,2.49469257489085,2,66.38257281445334
14,8,1950,31.774663021136057,9.651226097554941,1,43.60463987825677
15,8,1950,28.785872270044578,21.99563805759007,1,58.66769139981805
16,8,1950,22.871660571887467,35.03373407046836,2,47.098785917336535
17,8,1950,27.74487391748723,0.0,1,43.76659707148105
18,8,1950,25.58117790185169,0.0,2,31.874963401330756
19,8,1950,23.890426460267346,8.11622066011086,1,53.49345950500727
20,8,1950,26.23211996753818,22.78272946237881,1,56.29735914281357
21,8,1950,22.313555560943623,0.0,1,53.50431363385656
22,8,1950,27.238530865893605,24.482340488204713,2,45.22441411178637
23,8,1950,29.407117931186143,18.428396802211726,2,35.77067983816118
24,8,1950,25.038116362441173,0.0,2,39.61500119424911
25,8,1950,22.34412439134126,17.902789770044187,2,55.159144748498946
26,8,1950,32.00949535914337,22.58404671093287,1,47.543448112311765
27,8,1950,24.165036324839747,4.812589274792137,2,55.71667302167857
28,8,1950,24.692294893077907,11.129847661129084,1,64.21812623565725
29,8,1950,18.97338600185121,9.964754306759687,1,63.61621483813937
30,8,1950,30.46256937314551,13.411071834126535,1,35.76548667339958
31,8,1950,21.08801968866267,21.774827394081264,1,66.40101184206914
1,9,1950,31.074691622117292,3.8384545040472693,2,57.867930549107214
2,9,1950,16.887150396502864,11.560293762945005,1,75.66335405407519
3,9,1950,19.079020504641246,0.0,1,59.22276421583305
4,9,1950,32.62462443981259,0.0,1,18.97654525286421
5,9,1950,27.32139781966518,9.270377613215608,2,41.348764631262426
6,9,1950,29.040765862626287,7.743896223647656,1,49.048742222618394
7,9,1950,24.968862572843435,14.66137586482598,2,55.41872727249864
8,9,1950,24.255659847566886,18.6120073058896,2,56.95832762153519
9,9,1950,22.841663091714974,10.367533568834025,1,65.04045681643163
10,9,1950,22.958807143811867,9.643584960535092,2,42.02593017851109
11,9,1950,17.25680948008757,4.396204469511228,1,67.89453933730677
12,9,1950,36.645978031914744,10.627651712226992,1,32.638046682888884
13,9,1950,22.96907561682143,23.044662162530013,1,64.9062846831076
14,9,1950,19.790268668151597,7.307995362529296,2,44.13422761712564
15,9,1950,16.36733917372291,7.760995071055476,2,48.57271084760954
16,9,1950,27.146765659070972,9.81649722633209,1,39.62430856063172
17,9,1950,19.37004317782626,17.83898991894246,1,72.31986819445697
18,9,1950,27.05353245047418,16.326510285594367,1,55.8175383869548
19,9,1950,29.196515902645984,21.974083222367327,1,51.2779413429402
20,9,1950,27.174720909569487,0.0,1,41.84597240447203
21,9,1950,25.476979451022835,3.2189759618019167,1,55.7260422814766
22,9,1950,27.80315909281056,20.673279626074475,1,54.78927682815514
23,9,1950,14.855625625764755,15.000891936558094,1,79.69745521501272
24,9,1950,30.394764128950772,12.97616129553456,1,42.60204549614915
25,9,1950,27.181291534227896,10.478922267552546,1,44.55660127689864
26,9,1950,28.198746711025464,0.0,2,44.4472869294235
27,9,1950,29.431483162349455,7.621621444293391,1,45.38772458132288
28,9,1950,23.989371764159063,6.575771803061625,1,51.38742169665952
29,9,1950,27.780514873211413,4.8693788097033375,1,48.624067504841435
30,9,1950,27.268486999448704,23.86861501393946,1,47.99960552851458
1,10,1950,25.30202112158169,24.312225925902595,1,65.439308798798
2,10,1950,17.416417686863717,6.454284772703954,1,66.4153676773482
3,10,1950,26.174718833729806,26.579094897854066,1,65.57046115763836
4,10,1950,29.470991786952546,0.0,1,43.64772957792544
5,10,1950,26.78548570152971,10.910494946378986,1,54.96477058227622
6,10,1950,23.444687762061143,24.32471406670806,2,62.385780326529094
7,10,1950,19.731031569287616,8.606162778208782,1,63.54508047213571
8,10,1950,28.535909086235428,12.45523435338128,1,52.59501436657895
9,10,1950,37.46129515278041,7.864070787787488,1,36.938885209051605
10,10,1950,26.959146545163303,23.563868600714738,1,55.35394497397891
11,10,1950,21.588745889185297,2.6893286681017905,1,65.01037643057585
12,10,1950,23.436168593675994,28.532032790370355,1,67.93438887387768
13,10,1950,27.52175818695462,12.165127216417154,1,42.73257029470325
14,10,1950,19.845202599757783,16.422196110843906,1,63.90003745695179
15,10,1950,18.043517421303576,6.021857891202801,1,58.8125562984674
16,10,1950,21.533923820612003,12.990471792893766,1,62.382607827628235
17,10,1950,26.58406946340111,3.6082357984077698,1,49.659732814043224
18,10,1950,19.859766364408312,0.2913172888965203,1,63.48424550928739
19,10,1950,22.35646388695479,17.617269521761187,1,68.68255677909765
20,10,1950,31.000342692248964,12.075660561600005,1,47.66183414938583
21,10,1950,27.492979700879282,8.09956770850147,2,59.02917167605193
22,10,1950,19.548811778736873,15.821469830739481,2,61.30131407245492
23,10,1950,20.590152808084728,10.737013653776827,2,63.75500355495133
24,10,1950,20.79918096318076,12.155773957868739,1,60.06404710841679
25,10,1950,20.384193898302982,0.9507869771438173,1,60.153992586559944
26,10,1950,17.2222013667225,0.0,1,71.08529415118304
27,10,1950,26.69013229079847,28.598018948974197,1,70.8632640354324
28,10,1950,22.75430190315285,18.30252310690427,2,69.32529832544715
29,10,1950,27.04791197740391,14.617529248551836,1,49.75928586550386
30,10,1950,25.22460115276159,15.570652707731417,1,51.011119931928235
31,10,1950,23.837208018691932,19.937275502332913,2,43.03597019715037
1,11,1950,24.21897759928675,7.35673766742508,1,52.468653498057805
2,11,1950,31.397623921953336,0.0,1,25.604151491286707
3,11,1950,20.30730521204288,7.149012185983201,1,65.05380827336144
4,11,1950,24.27923524587678,4.632633974000859,2,49.24406314641875
5,11,1950,27.09922748298725,0.26428325836169364,1,44.39543530736116
6,11,1950,28.645906187012653,28.403862661535953,1,54.15472697123179
7,11,1950,20.092661438429413,6.869495184756467,1,71.44427676666604
8,11,1950,22.648431655780957,13.552276564110063,1,63.275244662394655
9,11,1950,21.400168355683164,26.714042661356668,1,74.77882868198871
10,11,1950,25.081962349505265,1.6525325152117176,1,41.486200623147816
11,11,1950,13.749278418897894,16.456863719964936,2,31.44695485199327
12,11,1950,21.010718519723614,0.0,1,46.02635551372808
13,11,1950,24.670535638317258,27.922912613621307,1,62.93524787206633
14,11,1950,24.67047396569783,15.619153792386921,1,66.23005537529932
15,11,1950,17.98610770390526,21.081922604966365,1,76.09997868283014
16,11,1950,20.16190976497863,21.113838372863576,1,69.68866802909545
17,11,1950,30.84479788352359,21.572289240539607,1,56.008498372313475
18,11,1950,20.87680039887253,2.6483130917330566,1,61.76885556031445
19,11,1950,21.737173481263508,20.60503009731785,1,64.54364404694888
20,11,1950,21.2444332508477,1.4601367562769614,1,56.17593580846814
21,11,1950,20.950502955631904,6.8455131640426625,2,44.0194223550817
22,11,1950,34.244911538585065,11.470711916172181,1,29.191787902341485
23,11,1950,27.74230416668426,0.0,2,45.435691187353704
24,11,1950,22.56932115531439,0.0,1,62.693609795339476
25,11,1950,19.13434615045129,0.0,1,57.78438175516853
26,11,1950,25.733622557194273,15.76832521685387,2,65.84255166337954
27,11,1950,26.14259799976192,0.0,2,33.20887345952276
28,11,1950,31.316728846347907,13.355980732002315,2,32.85568137734284
29,11,1950,19.861672257303248,18.579356258955823,2,42.96512325825424
30,11,1950,30.54862950953506,2.8202137647278223,1,39.48242096975505
1,12,1950,30.360659439174725,7.526624200612934,1,44.75735465467474
2,12,1950,26.42483367030296,16.334128473118916,1,56.69835084809931
3,12,1950,14.056109894005433,0.0,2,42.17782552597109
4,12,1950,25.06443558487265,0.0,1,50.95652149725326
5,12,1950,27.705198776182474,0.0,2,51.6408522274922
6,12,1950,22.794641175665365,7.133191146927096,2,47.599383992446334
7,12,1950,27.04024363734835,8.692802017702483,1,53.02702159137134
8,12,1950,24.591667720609678,13.17183411710069,2,31.022619189399855
9,12,1950,28.42080669582834,6.663002428089175,1,41.118239887559646
10,12,1950,36.55275315592392,0.0,1,25.703710753389803
11,12,1950,28.75554577764615,13.583562223615033,1,45.76216323563341
12,12,1950,27.96256945210366,7.506305181528494,1,49.1102419830655
13,12,1950,26.594965638335907,17.650514935231215,2,73.92039904562242
14,12,1950,24.139239658952516,18.102624439887375,2,37.865610143008475
15,12,1950,27.54494616678832,12.849405277768097,1,54.035845260838876
16,12,1950,21.28385564050936,7.29727796878915,2,55.84561915099428
17,12,1950,32.00455906343815,20.317020889690514,1,50.598701193342215
18,12,1950,32.17525641477695,8.024819383995844,1,38.352058014444154
19,12,1950,17.973036084341402,6.273959980736584,1,73.50130923979121
20,12,1950,24.765611054205547,0.5839225788360238,1,41.45525041836674
21,12,1950,28.145235588378767,22.725129043384733,2,47.26676791942699
22,12,1950,30.662097791617143,20.00857401197075,1,44.724591250695624
23,12,1950,28.30964178836973,0.0,2,58.49998776901275
24,12,1950,24.452550671682186,30.1470094022701,1,70.24568478888463
25,12,1950,25.545590697055673,8.806415893298125,2,37.595298064041955
26,12,1950,20.180122506364413,12.270498069921342,1,62.18099950850173
27,12,1950,29.34248751248627,2.215157180449671,1,44.96127109862703
28,12,1950,32.90266929765245,17.500649439169834,2,41.906544580498185
29,12,1950,26.4747575093753,11.080620314518326,1,50.1010019231289
30,12,1950,22.546399354574106,13.14556488484773,1,63.86731091430161
31,12,1950,24.358206058318274,16.329311768718995,1,55.49573739475784
1,1,1951,12.725267987153321,4.176497751400737,2,64.5009915827975
2,1,1951,18.796832144136758,0.0,2,47.32925107016291
3,1,1951,29.80129421222674,17.78016961583343,1,44.016425339821254
4,1,1951,27.699241433105605,13.618972694427399,1,58.51892326212504
5,1,1951,31.995605240382396,15.375559178091725,1,42.85067505954915
6,1,1951,37.965734816246595,15.466106943073035,1,33.86938235756571
7,1,1951,30.99066503080817,11.336292705492543,1,39.723329997818524
8,1,1951,25.642718123734486,12.06153308304744,2,40.132132850175424
9,1,1951,29.84167828018862,13.755089356196265,1,45.90694392064687
10,1,1951,23.241329642834305,31.94656593101189,1,63.80330163528535
11,1,1951,25.091786812419173,12.637223771168275,1,54.52555312834447
12,1,1951,32.84481656097183,12.951327236564637,1,47.77101503028739
13,1,1951,23.562792232151157,11.218010939348071,1,63.89724318084076
14,1,1951,24.942425293104225,0.0,1,57.03788905656361
15,1,1951,19.37937776070932,0.0,1,47.73937238240913
16,1,1951,17.20342228401508,0.0,2,56.99944707605413
17,1,1951,19.062135519285736,18.57011264488551,2,55.691547241349454
18,1,1951,30.11678173480035,8.336554816705199,1,35.36649484955782
19,1,1951,27.1146937186373,7.892662241817382,1,53.23122257727572
20,1,1951,24.825609536146846,8.41084877763792,1,63.09350878310151
21,1,1951,23.939687376348832,17.270066535439632,1,63.03902898416927
22,1,1951,28.539587786021865,8.6864340404391,1,48.820778590704386
23,1,1951,30.09876012718692,7.2861509098108215,1,41.993750871518166
24,1,1951,19.584036578738115,23.598089920134637,1,73.52298088977082
25,1,1951,25.69511187419625,29.408536775741084,2,62.457760028589924
26,1,1951,26.50003827238044,30.37290321804597,1,71.63432170564766
27,1,1951,27.04263165692003,7.129569454362496,2,41.81828642298352
28,1,1951,32.13302586054947,15.024764241631644,1,45.61312961818015
29,1,1951,29.635918392186657,0.0,1,41.577819633599965
30,1,1951,29.374324219214998,15.049117421024409,2,47.5517615278753
31,1,1951,31.997134456274527,8.88914003979832,2,42.02437992677808
1,2,1951,29.058298798962937,0.3930792403494703,1,42.50856744786395
2,2,1951,23.289874664464836,12.361141536754712,1,57.40652769606875
3,2,1951,18.80788606242549,33.64295149146773,1,75.781472797439
4,2,1951,20.573759605951757,22.163799396645558,1,73.81305930043642
5,2,1951,16.93199783346221,0.0,2,52.31296203939565
6,2,1951,26.08021278624693,11.062875311380465,1,52.17268854564813
7,2,1951,24.145409506519236,12.548206260287296,2,57.10537234543566
8,2,1951,25.703007736659753,11.14070275530257,1,59.88097722540197
9,2,1951,30.65234360819826,0.0,1,41.165651808481854
10,2,1951,23.863245778449162,13.452126740897079,2,52.07598205796266
11,2,1951,29.808337155227093,8.863913413946399,1,45.6913914562313
12,2,1951,22.667602777105596,3.317478249187202,1,57.88683375519214
13,2,1951,34.668379016029455,15.661837294612216,2,54.18987185810558
14,2,1951,24.859410249860968,0.0,1,51.661000162886005
15,2,1951,15.495008026867525,12.52475983383523,2,37.264052690700126
16,2,1951,17.299497001524635,15.273241913302295,1,70.6787703914278
17,2,1951,22.736678246578574,0.6365294955793317,1,50.87590028898355
18,2,1951,19.97201155658745,17.50148012124796,1,66.188730158384
19,2,1951,19.29462649114935,11.336084153641012,1,73.89690532027879
20,2,1951,27.581496229789146,0.0,1,43.72451494100783
21,2,1951,17.325640743438413,26.672175186418777,1,77.34094235609683
22,2,1951,24.996636988032527,6.534470486132733,1,54.92872855753861
23,2,1951,27.623926804286896,10.573444246899012,1,50.603423011610566
24,2,1951,25.838380546871694,3.137852500435054,1,55.249917177663285
25,2,1951,17.71932619850938,3.7507792508535855,1,76.59523100543872
26,2,1951,21.44384169173399,13.028067631698988,1,53.84655376969036
27,2,1951,27.042496382049922,7.062484942529775,1,45.61241353895693
28,2,1951,24.211987681521762,0.0,1,40.36330459346378
1,3,1951,24.18632901182813,10.146960579596115,2,70.96090763691697
2,3,1951,20.91684787453817,0.0,1,58.98934546981395
3,3,1951,31.679947419429123,22.746702811344612,1,45.19501615170882
4,3,1951,25.587940782392128,5.269065330428217,1,39.26367299949575
5,3,1951,21.635028519913405,9.751982714439752,1,60.875593827980325
6,3,1951,28.85199480010428,0.0,1,40.530133742196156
